sys_id,number,short_description,description,type,state,risk,impact,priority,assignment_group,requested_by,business_service,planned_start_date,planned_end_date,implementation_plan,backout_plan,test_plan,close_code,close_notes,_test_scenario,_expected_assignment_group,_expected_agent_action
4393e0cbd6191805cf3f8671f8fb6661,CHG2000044,Upgrade managed laptop browser baseline - REGION-4,Upgrade managed laptop browser baseline for Digital Workplace. The change removes a documented operational risk and follows the Microsoft Edge maintenance baseline. Window owner is EMP1310; affected region is REGION-4.,Normal,Scheduled,Low,3,4,End User Computing,EMP1310,Digital Workplace,2026-11-15T09:00:00Z,2026-11-15T12:00:00Z,Promote the tested browser package to the next deployment ring and monitor installation telemetry.,Withdraw the package and redeploy the prior enterprise version to the affected ring.,"Confirm installation, launch, SSO, and the five managed web applications on pilot devices.",,,common,End User Computing,"Confirm implementer readiness, monitoring, communications, and the approved change window."
34ab3ed101d7e735ac70ede856672e57,CHG2000045,Increase message broker partition count - REGION-1,Increase message broker partition count for Integration Hub. The change removes a documented operational risk and follows the Apache Kafka maintenance baseline. Window owner is EMP1347; affected region is REGION-1.,Normal,Implement,High,1,1,Platform Engineering,EMP1347,Integration Hub,2026-11-16T16:00:00Z,2026-11-16T20:00:00Z,"Capture lag, apply the reviewed reassignment plan in stages, and monitor broker and consumer load.",Stop reassignment and apply the saved allocation plan; scale consumers to absorb residual backlog.,"Validate partition health, consumer lag, throughput, and ordering for the test topic.",,,common,Platform Engineering,Execute the approved plan and record validation evidence and deviations.
ea8d4f747aff86cb8835d85fd2b8755a,CHG2000046,Renew public TLS certificate - REGION-2,Renew public TLS certificate for Partner API. The change removes a documented operational risk and follows the TLS PKI maintenance baseline. Window owner is EMP1384; affected region is REGION-2.,Normal,Review,Moderate,1,3,Security Engineering,EMP1384,Partner API,2026-11-17T23:00:00Z,2026-11-18T04:00:00Z,"Install the renewed certificate and chain on standby endpoints, validate, then switch traffic gradually.",Restore the previous certificate bundle and reload the endpoint configuration.,"Check chain validity, hostname coverage, expiry, TLS negotiation, and partner connectivity.",,,common,Security Engineering,Complete post-implementation review and determine the close code.
4b3aaf56555236c7273bc3afd7d2efb8,CHG2000047,Deploy standard monitoring agent - REGION-3,Deploy standard monitoring agent for Infrastructure Monitoring. The change removes a documented operational risk and follows the OpenTelemetry maintenance baseline. Window owner is EMP1421; affected region is REGION-3.,Normal,Closed,Low,3,4,Cloud Operations,EMP1421,Infrastructure Monitoring,2026-11-19T06:00:00Z,2026-11-19T12:00:00Z,Apply the approved agent package and standard policy through configuration management.,Remove the agent package and restore the saved service configuration.,"Confirm service health, metrics ingestion, log forwarding, and normal host resource use.",Successful with Issues,Implemented with a minor monitoring alert that was corrected during the window.,common,Cloud Operations,Verify closure evidence and retain the implementation record.
3601f7bcc2e9690347a06e4f398ac7aa,CHG2000048,Update identity provider signing key - REGION-4,Update identity provider signing key for Workforce Identity. The change removes a documented operational risk and follows the OpenID Connect maintenance baseline. Window owner is EMP1458; affected region is REGION-4.,Normal,Scheduled,High,1,1,Identity Engineering,EMP1458,Workforce Identity,2026-11-20T13:00:00Z,2026-11-20T20:00:00Z,"Publish the new key, allow cache propagation, rotate signing, and retain the old key through the overlap window.",Resume signing with the prior protected key and republish its metadata entry.,Validate token signatures and sign-in for every tier-one relying application.,,,common,Identity Engineering,"Confirm implementer readiness, monitoring, communications, and the approved change window."
ae43a18b270cec77d4f8642a36bbd5c2,CHG2000049,Patch customer portal application nodes - REGION-1,Patch customer portal application nodes for Customer Portal. The change removes a documented operational risk and follows the Kubernetes maintenance baseline. Window owner is EMP1015; affected region is REGION-1.,Normal,New,Moderate,2,3,Web Platform,EMP1015,Customer Portal,2026-11-21T20:00:00Z,2026-11-22T04:00:00Z,"Drain one node at a time, apply the approved image, run health checks, then return the node to service.",Redeploy the previous signed image and restore the prior deployment manifest.,"Verify pods are ready, synthetic login succeeds, and error rate remains below baseline.",,,common,Web Platform,"Assess scope, risk, dependencies, approvals, schedule, and plan completeness."
226af02b09fa2b8618be2d4d0dcc8e4f,CHG2000050,Rotate database service credentials - REGION-2,Rotate database service credentials for Finance ERP. The change removes a documented operational risk and follows the PostgreSQL maintenance baseline. Window owner is EMP1052; affected region is REGION-2.,Normal,Assess,High,1,1,Database Platform,EMP1052,Finance ERP,2026-11-23T03:00:00Z,2026-11-23T05:00:00Z,"Create the replacement credential, update the vault reference, recycle connections in sequence, and revoke the old credential.","Restore the previous vault version, recycle connections, and re-enable the prior credential.","Run read/write probes, validate scheduled jobs, and confirm no authentication failures in logs.",,,common,Database Platform,"Assess scope, risk, dependencies, approvals, schedule, and plan completeness."
a0300208d237f0453642c7f66fe5cc2e,CHG2000051,Add approved firewall rule for reporting API - REGION-3,Add approved firewall rule for reporting API for Analytics Platform. The change removes a documented operational risk and follows the Palo Alto Networks maintenance baseline. Window owner is EMP1089; affected region is REGION-3.,Normal,Authorize,Moderate,2,3,Network Security,EMP1089,Analytics Platform,2026-11-24T10:00:00Z,2026-11-24T13:00:00Z,Commit the peer-reviewed rule to the limited source and destination objects during the change window.,"Disable and remove the new rule, commit the policy, and verify the prior rulebase checksum.","Test the approved TCP path, confirm denied paths remain blocked, and review firewall logs.",,,common,Network Security,Obtain the required technical and business approvals before scheduling.
0ce733bc91131bfd8e1736819bca58ea,CHG2000052,Upgrade managed laptop browser baseline - REGION-4,Upgrade managed laptop browser baseline for Digital Workplace. The change removes a documented operational risk and follows the Microsoft Edge maintenance baseline. Window owner is EMP1126; affected region is REGION-4.,Standard,Scheduled,Low,3,4,End User Computing,EMP1126,Digital Workplace,2026-11-25T17:00:00Z,2026-11-25T21:00:00Z,Promote the tested browser package to the next deployment ring and monitor installation telemetry.,Withdraw the package and redeploy the prior enterprise version to the affected ring.,"Confirm installation, launch, SSO, and the five managed web applications on pilot devices.",,,common,End User Computing,"Confirm implementer readiness, monitoring, communications, and the approved change window."
e27fc3080d1845900cf8c971d57c7bb2,CHG2000053,Increase message broker partition count - REGION-1,Increase message broker partition count for Integration Hub. The change removes a documented operational risk and follows the Apache Kafka maintenance baseline. Window owner is EMP1163; affected region is REGION-1.,Standard,Implement,High,1,1,Platform Engineering,EMP1163,Integration Hub,2026-11-27T00:00:00Z,2026-11-27T05:00:00Z,"Capture lag, apply the reviewed reassignment plan in stages, and monitor broker and consumer load.",Stop reassignment and apply the saved allocation plan; scale consumers to absorb residual backlog.,"Validate partition health, consumer lag, throughput, and ordering for the test topic.",,,common,Platform Engineering,Execute the approved plan and record validation evidence and deviations.
6b253e2f0e53493def6cdc4cfc2c73b4,CHG2000054,Renew public TLS certificate - REGION-2,Renew public TLS certificate for Partner API. The change removes a documented operational risk and follows the TLS PKI maintenance baseline. Window owner is EMP1200; affected region is REGION-2. The requester has not confirmed the affected configuration items or business validation owner.,Standard,Review,Moderate,1,3,Security Engineering,EMP1200,Partner API,2026-11-28T07:00:00Z,2026-11-28T13:00:00Z,"Install the renewed certificate and chain on standby endpoints, validate, then switch traffic gradually.",Restore the previous certificate bundle and reload the endpoint configuration.,"Check chain validity, hostname coverage, expiry, TLS negotiation, and partner connectivity.",,,ambiguous,Security Engineering,Complete post-implementation review and determine the close code.
cbfcf7b311a3847d31ff66a97b6a6a9e,CHG2000055,Deploy standard monitoring agent - REGION-3,Deploy standard monitoring agent for Infrastructure Monitoring. The change removes a documented operational risk and follows the OpenTelemetry maintenance baseline. Window owner is EMP1237; affected region is REGION-3.,Standard,Closed,Low,3,4,Cloud Operations,EMP1237,Infrastructure Monitoring,2026-11-29T14:00:00Z,2026-11-29T21:00:00Z,Apply the approved agent package and standard policy through configuration management.,Remove the agent package and restore the saved service configuration.,"Confirm service health, metrics ingestion, log forwarding, and normal host resource use.",Successful,Implemented as planned; validation passed and monitoring remained normal.,edge,Cloud Operations,Verify closure evidence and retain the implementation record.
